"","FailureTime","classTag","Reply","Evening","weekend","graphId","httpId","youtubeId","garbage","good","bad","contentLength","policy_scores","artUrl"
"1445",593,"news","0",0,0,"0","1","0","0",21,1,554,0.0255474452554745,"http://www.ptt.cc/bbs/Gossiping/M.1480041072.A.E15.html"
"1446",593,"ask","1",1,1,"0","0","0","0",1,0,1951,0,"http://www.ptt.cc/bbs/Gossiping/M.1473423312.A.92B.html"
"1447",593,"news","0",0,0,"0","1","0","0",13,7,452,0.0732758620689655,"http://www.ptt.cc/bbs/Gossiping/M.1481023812.A.6E2.html"
"1448",594,"news","0",0,0,"0","1","0","0",8,14,791,0.021978021978022,"http://www.ptt.cc/bbs/Gossiping/M.1483698370.A.16E.html"
"1449",594,"news","1",0,1,"0","0","0","0",8,0,233,0.0720338983050847,"http://www.ptt.cc/bbs/Gossiping/M.1481343668.A.9EE.html"
"1450",594,"ask","0",1,0,"0","0","0","0",6,1,142,0.0112359550561798,"http://www.ptt.cc/bbs/Gossiping/M.1478780169.A.581.html"
"1451",595,"ask","1",0,1,"0","0","0","0",1,0,154,0.03,"http://www.ptt.cc/bbs/Gossiping/M.1475288348.A.91E.html"
"1452",595,"ask","0",0,0,"1","1","0","0",7,4,321,0,"http://www.ptt.cc/bbs/Gossiping/M.1479118870.A.F46.html"
"1453",595,"ask","1",1,1,"0","0","0","0",4,0,614,0,"http://www.ptt.cc/bbs/Gossiping/M.1483278487.A.C78.html"
"1454",596,"ask","0",0,0,"0","0","0","0",9,0,71,0,"http://www.ptt.cc/bbs/Gossiping/M.1476700027.A.64E.html"
"1455",596,"ask","0",0,0,"0","0","0","1",5,2,91,0,"http://www.ptt.cc/bbs/Gossiping/M.1482126547.A.FC4.html"
"1456",596,"others","0",0,1,"1","1","0","0",17,3,183,0,"http://www.ptt.cc/bbs/Gossiping/M.1480762868.A.CE0.html"
"1457",596,"news","0",0,1,"0","1","0","1",5,14,1025,0.00408997955010225,"http://www.ptt.cc/bbs/Gossiping/M.1481948708.A.E28.html"
"1458",597,"ask","0",0,0,"0","0","0","0",4,0,250,0,"http://www.ptt.cc/bbs/Gossiping/M.1475832611.A.0C8.html"
"1459",597,"ask","0",1,0,"0","0","0","0",8,0,110,0,"http://www.ptt.cc/bbs/Gossiping/M.1475671809.A.D98.html"
"1460",597,"ask","0",1,0,"0","0","0","0",4,4,87,0.0457746478873239,"http://www.ptt.cc/bbs/Gossiping/M.1482410345.A.19A.html"
"1461",597,"news","1",0,0,"0","1","0","0",7,0,1481,0.0126903553299492,"http://www.ptt.cc/bbs/Gossiping/M.1480399325.A.268.html"
"1462",597,"news","1",0,0,"0","0","0","0",4,0,980,0.0154373927958834,"http://www.ptt.cc/bbs/Gossiping/M.1481873345.A.144.html"
"1463",597,"news","1",0,0,"1","1","0","0",2,0,1878,0,"http://www.ptt.cc/bbs/Gossiping/M.1473416225.A.5B8.html"
"1464",597,"ask","0",0,0,"0","0","0","0",3,0,70,0,"http://www.ptt.cc/bbs/Gossiping/M.1483529525.A.D40.html"
"1465",598,"ask","0",0,1,"0","1","0","0",4,1,258,0.00408163265306122,"http://www.ptt.cc/bbs/Gossiping/M.1480231625.A.9F2.html"
"1466",598,"ask","0",1,1,"0","0","0","0",16,3,116,0.00561797752808989,"http://www.ptt.cc/bbs/Gossiping/M.1478359324.A.F9A.html"
"1467",598,"ask","0",0,0,"1","1","0","0",4,0,186,0.0778688524590164,"http://www.ptt.cc/bbs/Gossiping/M.1481782685.A.B33.html"
"1468",598,"ask","0",1,0,"0","0","0","0",5,3,974,0,"http://www.ptt.cc/bbs/Gossiping/M.1474468924.A.235.html"
"1469",598,"news","0",0,1,"0","1","0","1",104,33,707,0,"http://www.ptt.cc/bbs/Gossiping/M.1480742705.A.991.html"
"1470",598,"news","0",1,1,"0","1","0","0",5,0,499,0,"http://www.ptt.cc/bbs/Gossiping/M.1475412725.A.AF3.html"
"1471",599,"ask","1",0,0,"0","0","0","0",6,3,628,0.0173913043478261,"http://www.ptt.cc/bbs/Gossiping/M.1480307345.A.2C8.html"
"1472",599,"ask","0",1,1,"0","0","0","0",3,2,54,0,"http://www.ptt.cc/bbs/Gossiping/M.1478528884.A.E9A.html"
"1473",600,"ask","0",1,0,"0","0","0","0",2,2,299,0,"http://www.ptt.cc/bbs/Gossiping/M.1481637125.A.11A.html"
"1474",600,"ask","0",1,0,"0","0","0","0",2,18,103,0,"http://www.ptt.cc/bbs/Gossiping/M.1479316863.A.DAB.html"
"1475",601,"ask","0",0,0,"0","0","0","0",4,1,65,0,"http://www.ptt.cc/bbs/Gossiping/M.1480075142.A.204.html"
"1476",601,"ask","0",0,1,"0","0","0","0",20,0,124,0,"http://www.ptt.cc/bbs/Gossiping/M.1477817221.A.250.html"
"1477",601,"ask","1",1,0,"1","1","0","0",5,1,865,0.018348623853211,"http://www.ptt.cc/bbs/Gossiping/M.1481635387.A.7F6.html"
"1478",602,"ask","0",0,0,"0","0","0","0",22,2,157,0,"http://www.ptt.cc/bbs/Gossiping/M.1483610160.A.B77.html"
"1479",602,"news","0",0,0,"1","1","0","0",17,8,1881,0.0575620767494357,"http://www.ptt.cc/bbs/Gossiping/M.1476253623.A.E10.html"
"1480",602,"ask","0",0,0,"0","0","0","0",2,0,119,0.0289855072463768,"http://www.ptt.cc/bbs/Gossiping/M.1475662021.A.7AA.html"
"1481",603,"ask","0",0,1,"0","0","0","0",0,0,161,0,"http://www.ptt.cc/bbs/Gossiping/M.1480097760.A.EFC.html"
"1482",604,"news","1",1,0,"0","1","0","0",4,1,896,0.00677966101694915,"http://www.ptt.cc/bbs/Gossiping/M.1481725018.A.9CE.html"
"1483",604,"others","1",0,0,"0","0","0","0",1,0,104,0.087719298245614,"http://www.ptt.cc/bbs/Gossiping/M.1475010718.A.A7E.html"
"1484",604,"ask","0",0,0,"0","0","0","0",9,1,116,0.0344827586206897,"http://www.ptt.cc/bbs/Gossiping/M.1483613999.A.E36.html"
"1485",605,"others","1",0,1,"0","1","0","0",12,0,232,0,"http://www.ptt.cc/bbs/Gossiping/M.1479016558.A.5E3.html"
"1486",605,"others","0",0,1,"0","0","0","0",7,3,621,0.0120481927710843,"http://www.ptt.cc/bbs/Gossiping/M.1482568199.A.32E.html"
"1487",605,"ask","0",1,1,"0","0","0","1",10,0,45,0,"http://www.ptt.cc/bbs/Gossiping/M.1481303820.A.2DA.html"
"1488",605,"news","0",0,0,"1","1","0","0",4,3,350,0,"http://www.ptt.cc/bbs/Gossiping/M.1473385678.A.042.html"
"1489",605,"ask","0",0,1,"0","0","0","0",7,4,169,0,"http://www.ptt.cc/bbs/Gossiping/M.1474190519.A.1BA.html"
"1490",605,"ask","1",0,0,"0","0","0","0",4,0,403,0.0196078431372549,"http://www.ptt.cc/bbs/Gossiping/M.1480901337.A.74B.html"
"1491",605,"news","1",0,0,"1","1","0","0",27,0,347,0,"http://www.ptt.cc/bbs/Gossiping/M.1477988458.A.D8D.html"
"1492",606,"news","0",0,0,"0","1","0","0",4,2,1237,0.00133689839572193,"http://www.ptt.cc/bbs/Gossiping/M.1480328577.A.B8C.html"
"1493",606,"ask","0",0,0,"0","0","0","0",16,3,294,0.033112582781457,"http://www.ptt.cc/bbs/Gossiping/M.1476341759.A.E4B.html"
"1494",606,"news","0",0,0,"0","1","0","0",11,3,931,0,"http://www.ptt.cc/bbs/Gossiping/M.1475745900.A.D29.html"
"1495",606,"news","0",0,0,"0","1","0","0",19,4,2005,0.0476190476190476,"http://www.ptt.cc/bbs/Gossiping/M.1480046336.A.A7E.html"
"1496",606,"ask","0",0,0,"0","0","0","0",14,1,791,0.0106060606060606,"http://www.ptt.cc/bbs/Gossiping/M.1478064057.A.892.html"
"1497",607,"ask","0",0,0,"0","0","0","0",0,17,85,0,"http://www.ptt.cc/bbs/Gossiping/M.1478654996.A.015.html"
"1498",608,"news","1",0,0,"0","1","0","0",8,0,1063,0.0257731958762887,"http://www.ptt.cc/bbs/Gossiping/M.1482716035.A.D0B.html"
"1499",608,"news","0",0,0,"0","1","0","0",3,0,961,0.00336700336700337,"http://www.ptt.cc/bbs/Gossiping/M.1473389516.A.D03.html"
"1500",609,"news","0",0,0,"0","1","0","0",11,6,414,0.00523560209424084,"http://www.ptt.cc/bbs/Gossiping/M.1478077015.A.501.html"
"1501",609,"news","0",0,0,"0","1","0","0",17,3,988,0.0441767068273092,"http://www.ptt.cc/bbs/Gossiping/M.1480494476.A.C43.html"
"1502",609,"ask","1",0,0,"0","0","0","0",4,1,1621,0.0028328611898017,"http://www.ptt.cc/bbs/Gossiping/M.1479452574.A.81F.html"
"1503",609,"ask","0",1,1,"0","0","0","0",6,21,82,0,"http://www.ptt.cc/bbs/Gossiping/M.1481547415.A.119.html"
"1504",609,"ask","0",0,0,"0","0","0","0",7,1,23,0.0714285714285714,"http://www.ptt.cc/bbs/Gossiping/M.1478652174.A.9A8.html"
"1505",609,"ask","0",0,0,"0","0","0","0",3,0,104,0,"http://www.ptt.cc/bbs/Gossiping/M.1483428414.A.7DA.html"
"1506",610,"ask","0",1,1,"1","1","0","0",4,11,269,0.0551948051948052,"http://www.ptt.cc/bbs/Gossiping/M.1478880652.A.E17.html"
"1507",610,"news","1",1,0,"0","0","0","0",6,1,140,0,"http://www.ptt.cc/bbs/Gossiping/M.1479910553.A.35A.html"
"1508",610,"news","1",0,0,"0","1","0","0",1,2,940,0,"http://www.ptt.cc/bbs/Gossiping/M.1483082875.A.A01.html"
"1509",610,"ask","1",0,0,"0","0","0","0",2,0,824,0.0604395604395604,"http://www.ptt.cc/bbs/Gossiping/M.1477045313.A.047.html"
"1510",610,"news","1",0,1,"0","0","0","0",3,1,168,0.0123456790123457,"http://www.ptt.cc/bbs/Gossiping/M.1479628793.A.E7B.html"
"1511",611,"ask","0",0,0,"0","0","0","0",1,0,201,0.0357142857142857,"http://www.ptt.cc/bbs/Gossiping/M.1482472431.A.18C.html"
"1512",611,"ask","0",0,0,"1","1","0","0",4,1,263,0,"http://www.ptt.cc/bbs/Gossiping/M.1476958974.A.A13.html"
"1513",611,"ask","1",0,0,"0","0","0","0",5,15,695,0.00857142857142857,"http://www.ptt.cc/bbs/Gossiping/M.1478163411.A.6D8.html"
"1514",611,"news","0",0,1,"1","1","0","0",7,3,747,0.033210332103321,"http://www.ptt.cc/bbs/Gossiping/M.1477740112.A.CE3.html"
"1515",611,"ask","1",0,0,"0","0","0","0",2,1,117,0,"http://www.ptt.cc/bbs/Gossiping/M.1478222333.A.C69.html"
"1516",612,"ask","0",1,1,"0","0","0","0",11,2,125,0.0220338983050847,"http://www.ptt.cc/bbs/Gossiping/M.1478872610.A.D0B.html"
"1517",612,"news","0",0,0,"0","1","0","0",18,11,1115,0,"http://www.ptt.cc/bbs/Gossiping/M.1482899572.A.D36.html"
"1518",613,"news","0",0,0,"0","1","0","0",1,0,843,0.0170648464163823,"http://www.ptt.cc/bbs/Gossiping/M.1475834637.A.F68.html"
"1519",614,"news","1",0,1,"0","1","0","0",1,0,2995,0.00766703176341731,"http://www.ptt.cc/bbs/Gossiping/M.1481456574.A.BAE.html"
"1520",614,"ask","0",1,0,"0","0","0","0",5,0,150,0,"http://www.ptt.cc/bbs/Gossiping/M.1479145910.A.AF2.html"
"1521",615,"news","0",1,1,"0","1","1","1",67,12,4212,0.0094022834116857,"http://www.ptt.cc/bbs/Gossiping/M.1475427046.A.99E.html"
"1522",616,"news","0",0,0,"0","1","0","0",3,21,1755,0.0397022332506203,"http://www.ptt.cc/bbs/Gossiping/M.1483581287.A.CB8.html"
"1523",617,"ask","0",0,0,"0","0","0","1",5,1,62,0,"http://www.ptt.cc/bbs/Gossiping/M.1479175065.A.ECB.html"
"1524",617,"ask","0",0,1,"1","1","0","0",1,3,186,0,"http://www.ptt.cc/bbs/Gossiping/M.1478308305.A.FA8.html"
"1525",617,"news","1",1,1,"0","0","0","0",2,1,79,0,"http://www.ptt.cc/bbs/Gossiping/M.1477838866.A.FFF.html"
"1526",618,"news","0",0,0,"1","1","0","0",13,10,526,0.0657894736842105,"http://www.ptt.cc/bbs/Gossiping/M.1482740506.A.E19.html"
"1527",618,"news","0",0,0,"0","1","0","0",8,5,575,0.0378151260504202,"http://www.ptt.cc/bbs/Gossiping/M.1483525605.A.8DB.html"
"1528",618,"news","1",0,0,"0","1","0","0",2,0,1993,0.0898123324396783,"http://www.ptt.cc/bbs/Gossiping/M.1482472605.A.27D.html"
"1529",618,"ask","0",1,1,"0","0","0","0",6,0,128,0,"http://www.ptt.cc/bbs/Gossiping/M.1481214406.A.21D.html"
"1530",618,"ask","0",1,0,"0","0","0","0",5,3,87,0,"http://www.ptt.cc/bbs/Gossiping/M.1477931204.A.261.html"
"1531",619,"news","0",1,1,"0","1","0","0",5,2,893,0.0489236790606654,"http://www.ptt.cc/bbs/Gossiping/M.1481550585.A.BB6.html"
"1532",620,"others","1",0,0,"1","1","0","0",4,1,3199,0.00561167227833894,"http://www.ptt.cc/bbs/Gossiping/M.1476994781.A.722.html"
"1533",621,"news","1",0,0,"0","1","0","0",3,0,557,0.012987012987013,"http://www.ptt.cc/bbs/Gossiping/M.1475801991.A.627.html"
"1534",622,"ask","1",0,0,"0","0","0","0",6,0,500,0.0607734806629834,"http://www.ptt.cc/bbs/Gossiping/M.1477539401.A.E0C.html"
"1535",623,"news","1",0,1,"0","0","0","0",1,2,94,0,"http://www.ptt.cc/bbs/Gossiping/M.1481939259.A.FBB.html"
"1536",624,"ask","0",0,1,"0","0","0","0",4,1,44,0,"http://www.ptt.cc/bbs/Gossiping/M.1480217919.A.FA8.html"
"1537",625,"news","0",0,0,"0","1","0","0",4,0,1854,0.00432276657060519,"http://www.ptt.cc/bbs/Gossiping/M.1478567859.A.039.html"
"1538",625,"ask","0",1,1,"0","0","0","1",3,12,102,0.05,"http://www.ptt.cc/bbs/Gossiping/M.1482499418.A.614.html"
"1539",626,"ask","0",0,0,"1","1","0","0",0,0,232,0,"http://www.ptt.cc/bbs/Gossiping/M.1473663816.A.0EE.html"
"1540",627,"ask","0",0,0,"0","0","0","0",5,1,852,0.00526315789473684,"http://www.ptt.cc/bbs/Gossiping/M.1481592336.A.890.html"
"1541",627,"ask","0",1,1,"1","1","0","0",8,0,170,0,"http://www.ptt.cc/bbs/Gossiping/M.1474289916.A.B50.html"
"1542",628,"ask","0",1,0,"0","0","0","0",3,1,172,0,"http://www.ptt.cc/bbs/Gossiping/M.1475675315.A.18C.html"
"1543",629,"ask","0",0,0,"0","0","0","0",11,2,105,0,"http://www.ptt.cc/bbs/Gossiping/M.1483497274.A.E8A.html"
"1544",630,"ask","0",1,1,"0","0","0","0",10,0,77,0,"http://www.ptt.cc/bbs/Gossiping/M.1476627212.A.962.html"
"1545",630,"ask","0",1,1,"0","0","0","0",5,0,68,0,"http://www.ptt.cc/bbs/Gossiping/M.1483189833.A.E69.html"
"1546",631,"ask","0",0,0,"1","1","0","0",4,1,263,0,"http://www.ptt.cc/bbs/Gossiping/M.1479890012.A.D89.html"
"1547",632,"ask","1",1,0,"0","1","0","0",2,0,234,0,"http://www.ptt.cc/bbs/Gossiping/M.1479996750.A.31A.html"
"1548",632,"ask","0",0,0,"0","0","0","0",7,4,111,0,"http://www.ptt.cc/bbs/Gossiping/M.1475481093.A.B49.html"
"1549",632,"ask","0",1,0,"0","0","0","0",2,0,488,0,"http://www.ptt.cc/bbs/Gossiping/M.1474381895.A.852.html"
"1550",633,"ask","1",1,1,"0","0","0","0",5,6,368,0.109489051094891,"http://www.ptt.cc/bbs/Gossiping/M.1480767509.A.A54.html"
"1551",634,"ask","0",1,1,"0","0","0","0",10,3,107,0,"http://www.ptt.cc/bbs/Gossiping/M.1482590368.A.7D6.html"
"1552",636,"ask","0",0,1,"0","0","0","0",9,2,83,0,"http://www.ptt.cc/bbs/Gossiping/M.1481911886.A.123.html"
"1553",639,"ask","0",0,0,"0","0","0","1",9,1,91,0,"http://www.ptt.cc/bbs/Gossiping/M.1483329265.A.88F.html"
"1554",639,"ask","0",0,0,"0","0","0","0",5,1,752,0,"http://www.ptt.cc/bbs/Gossiping/M.1473216209.A.AFA.html"
"1555",639,"news","0",1,1,"0","1","0","0",9,1,366,0,"http://www.ptt.cc/bbs/Gossiping/M.1480163844.A.E7B.html"
"1556",640,"ask","0",1,1,"0","0","0","0",1,0,54,0,"http://www.ptt.cc/bbs/Gossiping/M.1482162683.A.6E9.html"
"1557",640,"ask","0",1,0,"0","1","0","0",0,0,115,0,"http://www.ptt.cc/bbs/Gossiping/M.1476801203.A.F65.html"
"1558",643,"ask","0",1,0,"0","0","0","0",5,1,59,0,"http://www.ptt.cc/bbs/Gossiping/M.1479395720.A.A75.html"
"1559",645,"news","0",0,0,"0","1","0","0",8,1,467,0,"http://www.ptt.cc/bbs/Gossiping/M.1476848719.A.151.html"
"1560",645,"news","0",0,0,"1","1","0","0",52,4,218,0,"http://www.ptt.cc/bbs/Gossiping/M.1474937601.A.8A5.html"
"1561",645,"news","1",1,1,"0","1","0","0",4,1,965,0,"http://www.ptt.cc/bbs/Gossiping/M.1478957658.A.E56.html"
"1562",645,"ask","0",1,0,"0","0","0","0",3,3,577,0,"http://www.ptt.cc/bbs/Gossiping/M.1481721259.A.305.html"
"1563",646,"ask","0",1,1,"0","0","0","0",0,1,59,0,"http://www.ptt.cc/bbs/Gossiping/M.1474129997.A.E3A.html"
"1564",646,"ask","0",1,1,"0","0","0","0",0,1,59,0,"http://www.ptt.cc/bbs/Gossiping/M.1474129997.A.E3A.html"
"1565",646,"news","1",0,0,"0","1","0","0",1,0,1507,0.025974025974026,"http://www.ptt.cc/bbs/Gossiping/M.1483669216.A.EF6.html"
"1566",647,"ask","1",0,0,"0","0","0","0",1,0,2409,0.00104712041884817,"http://www.ptt.cc/bbs/Gossiping/M.1479163156.A.FD1.html"
"1567",648,"news","1",0,1,"0","1","0","0",9,2,1528,0.00608519269776876,"http://www.ptt.cc/bbs/Gossiping/M.1477799355.A.E7B.html"
"1568",649,"news","0",0,0,"0","1","0","0",14,8,725,0.00668896321070234,"http://www.ptt.cc/bbs/Gossiping/M.1479796994.A.549.html"
"1569",649,"news","1",0,0,"0","0","0","0",3,0,256,0.0126582278481013,"http://www.ptt.cc/bbs/Gossiping/M.1483512859.A.D79.html"
"1570",650,"news","0",1,1,"0","1","0","0",2,1,611,0.00826446280991736,"http://www.ptt.cc/bbs/Gossiping/M.1479740713.A.B9F.html"
"1571",650,"news","1",0,1,"0","0","0","0",0,4,172,0.018348623853211,"http://www.ptt.cc/bbs/Gossiping/M.1477112653.A.161.html"
"1572",651,"ask","0",0,0,"0","1","0","0",5,0,483,0,"http://www.ptt.cc/bbs/Gossiping/M.1482147911.A.2DE.html"
"1573",652,"ask","1",0,0,"0","0","0","0",0,0,407,0.00427350427350427,"http://www.ptt.cc/bbs/Gossiping/M.1474364591.A.A25.html"
"1574",652,"ask","1",0,1,"0","0","0","0",4,2,701,0,"http://www.ptt.cc/bbs/Gossiping/M.1483758491.A.9C0.html"
"1575",653,"news","1",0,0,"0","1","0","0",1,1,878,0.0366492146596859,"http://www.ptt.cc/bbs/Gossiping/M.1481703371.A.30F.html"
"1576",653,"ask","0",0,0,"0","0","0","0",2,2,284,0.0162162162162162,"http://www.ptt.cc/bbs/Gossiping/M.1477359910.A.81C.html"
"1577",653,"news","0",0,1,"0","1","0","0",75,30,505,0.0167364016736402,"http://www.ptt.cc/bbs/Gossiping/M.1482643511.A.5D7.html"
"1578",656,"ask","0",0,0,"0","0","0","0",4,5,65,0,"http://www.ptt.cc/bbs/Gossiping/M.1473794107.A.2E3.html"
"1579",656,"ask","0",1,0,"0","0","0","0",18,0,107,0,"http://www.ptt.cc/bbs/Gossiping/M.1475083327.A.9F1.html"
"1580",656,"news","1",0,0,"0","0","0","0",3,1,79,0,"http://www.ptt.cc/bbs/Gossiping/M.1482452587.A.147.html"
"1581",657,"ask","0",1,1,"0","0","0","0",8,0,93,0.0508474576271186,"http://www.ptt.cc/bbs/Gossiping/M.1478956686.A.649.html"
"1582",658,"ask","0",0,1,"0","0","0","1",5,1,81,0,"http://www.ptt.cc/bbs/Gossiping/M.1477107664.A.2EE.html"
"1583",658,"ask","0",0,0,"0","0","0","0",1,3,115,0,"http://www.ptt.cc/bbs/Gossiping/M.1480936684.A.D3F.html"
"1584",660,"ask","1",0,0,"0","0","0","0",2,1,467,0,"http://www.ptt.cc/bbs/Gossiping/M.1483553883.A.952.html"
"1585",664,"ask","0",1,1,"0","0","0","0",3,0,116,0,"http://www.ptt.cc/bbs/Gossiping/M.1481290140.A.B08.html"
"1586",665,"ask","1",0,1,"0","0","0","0",2,0,214,0.00347222222222222,"http://www.ptt.cc/bbs/Gossiping/M.1475918699.A.406.html"
"1587",665,"ask","0",0,0,"0","0","0","0",17,1,260,0,"http://www.ptt.cc/bbs/Gossiping/M.1483411558.A.018.html"
"1588",665,"news","0",1,1,"0","1","0","0",4,0,736,0.0144927536231884,"http://www.ptt.cc/bbs/Gossiping/M.1476639959.A.168.html"
"1589",666,"ask","0",1,1,"0","1","0","0",5,0,165,0,"http://www.ptt.cc/bbs/Gossiping/M.1475330760.A.CE5.html"
"1590",666,"ask","0",0,1,"0","0","0","0",5,2,93,0,"http://www.ptt.cc/bbs/Gossiping/M.1481957277.A.60A.html"
"1591",667,"news","0",1,0,"0","1","0","0",7,2,2844,0.0152439024390244,"http://www.ptt.cc/bbs/Gossiping/M.1482770455.A.596.html"
"1592",667,"news","1",0,0,"1","1","0","0",7,1,1354,0,"http://www.ptt.cc/bbs/Gossiping/M.1474535278.A.45C.html"
"1593",668,"news","1",0,0,"0","0","0","0",2,1,250,0.0662251655629139,"http://www.ptt.cc/bbs/Gossiping/M.1476847016.A.B81.html"
"1594",669,"news","0",1,1,"0","1","0","0",22,10,1309,0.0407569141193595,"http://www.ptt.cc/bbs/Gossiping/M.1483793996.A.A23.html"
"1595",669,"ask","0",0,0,"0","0","0","0",6,4,129,0,"http://www.ptt.cc/bbs/Gossiping/M.1474966434.A.573.html"
"1596",671,"ask","0",0,0,"0","0","0","0",3,5,60,0,"http://www.ptt.cc/bbs/Gossiping/M.1475494852.A.0DC.html"
"1597",672,"news","0",1,1,"0","1","0","0",8,0,711,0.018796992481203,"http://www.ptt.cc/bbs/Gossiping/M.1479741471.A.333.html"
"1598",673,"others","1",1,1,"0","1","1","0",3,3,382,0,"http://www.ptt.cc/bbs/Gossiping/M.1480855250.A.409.html"
"1599",673,"news","0",0,0,"0","1","0","0",13,2,463,0,"http://www.ptt.cc/bbs/Gossiping/M.1474627970.A.B14.html"
"1600",674,"others","1",0,1,"0","0","0","0",1,0,1019,0.0431034482758621,"http://www.ptt.cc/bbs/Gossiping/M.1477764592.A.BFE.html"
"1601",674,"news","1",0,0,"0","0","0","0",7,3,153,0.00595238095238095,"http://www.ptt.cc/bbs/Gossiping/M.1479883189.A.31D.html"
"1602",676,"ask","0",1,1,"0","0","0","0",4,4,236,0,"http://www.ptt.cc/bbs/Gossiping/M.1480265090.A.1CF.html"
"1603",676,"ask","1",0,1,"0","0","0","0",2,0,633,0,"http://www.ptt.cc/bbs/Gossiping/M.1475969326.A.5D4.html"
"1604",676,"news","0",0,0,"1","1","0","0",2,0,453,0,"http://www.ptt.cc/bbs/Gossiping/M.1475551728.A.863.html"
"1605",677,"ask","0",0,1,"0","0","0","0",1,2,162,0,"http://www.ptt.cc/bbs/Gossiping/M.1480765786.A.929.html"
"1606",677,"ask","0",0,0,"0","0","0","0",3,5,33,0,"http://www.ptt.cc/bbs/Gossiping/M.1479123891.A.825.html"
"1607",678,"ask","0",0,0,"0","0","0","0",0,1,831,0.00649350649350649,"http://www.ptt.cc/bbs/Gossiping/M.1473767024.A.D1E.html"
"1608",678,"ask","1",0,0,"1","1","0","0",4,0,395,0,"http://www.ptt.cc/bbs/Gossiping/M.1476867704.A.565.html"
"1609",681,"ask","0",1,1,"0","0","0","0",1,7,91,0.0178571428571429,"http://www.ptt.cc/bbs/Gossiping/M.1475845188.A.116.html"
"1610",685,"ask","0",0,0,"0","0","0","0",3,4,118,0.0153846153846154,"http://www.ptt.cc/bbs/Gossiping/M.1476245721.A.B27.html"
"1611",686,"ask","0",0,0,"0","0","0","0",1,1,328,0,"http://www.ptt.cc/bbs/Gossiping/M.1474950158.A.9C5.html"
"1612",687,"ask","1",0,0,"1","1","0","0",2,1,526,0,"http://www.ptt.cc/bbs/Gossiping/M.1478864196.A.CC7.html"
"1613",688,"ask","1",0,1,"0","0","0","0",4,3,588,0,"http://www.ptt.cc/bbs/Gossiping/M.1475395115.A.212.html"
"1614",688,"ask","0",0,0,"1","1","0","1",2,1,293,0.0619834710743802,"http://www.ptt.cc/bbs/Gossiping/M.1476956197.A.979.html"
"1615",689,"ask","0",0,0,"0","0","0","0",6,1,65,0,"http://www.ptt.cc/bbs/Gossiping/M.1476863554.A.024.html"
"1616",689,"ask","0",1,1,"0","0","0","0",4,0,60,0,"http://www.ptt.cc/bbs/Gossiping/M.1478877214.A.89B.html"
"1617",689,"ask","0",0,1,"0","0","0","0",6,1,220,0.00819672131147541,"http://www.ptt.cc/bbs/Gossiping/M.1477809993.A.1ED.html"
"1618",690,"news","0",1,0,"0","1","0","0",6,0,694,0.00392156862745098,"http://www.ptt.cc/bbs/Gossiping/M.1478792374.A.C26.html"
"1619",690,"ask","0",0,1,"0","0","0","0",3,0,70,0,"http://www.ptt.cc/bbs/Gossiping/M.1474174833.A.C26.html"
"1620",692,"ask","0",0,1,"0","0","0","0",4,0,305,0,"http://www.ptt.cc/bbs/Gossiping/M.1480231172.A.87B.html"
"1621",692,"ask","0",0,1,"0","0","0","1",8,1,50,0.0277777777777778,"http://www.ptt.cc/bbs/Gossiping/M.1480830151.A.C52.html"
"1622",693,"ask","0",1,0,"0","0","0","0",2,6,142,0,"http://www.ptt.cc/bbs/Gossiping/M.1476889830.A.387.html"
"1623",694,"news","1",0,0,"0","1","0","0",4,4,1516,0.0164533820840951,"http://www.ptt.cc/bbs/Gossiping/M.1483669291.A.BED.html"
"1624",695,"news","0",0,0,"0","1","0","0",0,5,450,0.0283018867924528,"http://www.ptt.cc/bbs/Gossiping/M.1475198548.A.68F.html"
"1625",695,"news","1",1,1,"0","0","0","0",7,8,177,0.00495049504950495,"http://www.ptt.cc/bbs/Gossiping/M.1482590788.A.E61.html"
"1626",697,"news","0",0,0,"0","1","0","0",11,1,503,0.02,"http://www.ptt.cc/bbs/Gossiping/M.1482731547.A.A71.html"
"1627",700,"news","1",0,1,"0","0","0","0",1,0,114,0.0547945205479452,"http://www.ptt.cc/bbs/Gossiping/M.1474681703.A.9D4.html"
"1628",701,"news","0",0,1,"1","1","0","0",1,3,509,0.0246913580246914,"http://www.ptt.cc/bbs/Gossiping/M.1480193002.A.0B2.html"
"1629",702,"ask","0",1,1,"0","0","0","0",7,0,69,0,"http://www.ptt.cc/bbs/Gossiping/M.1475937800.A.08D.html"
"1630",704,"ask","1",0,0,"0","0","0","0",2,2,55,0,"http://www.ptt.cc/bbs/Gossiping/M.1482128059.A.77B.html"
"1631",705,"ask","0",1,1,"0","0","0","0",6,3,643,0,"http://www.ptt.cc/bbs/Gossiping/M.1481465058.A.297.html"
"1632",705,"news","0",1,1,"0","1","0","0",12,0,996,0.00546448087431694,"http://www.ptt.cc/bbs/Gossiping/M.1475257938.A.C5C.html"
"1633",706,"ask","1",1,0,"0","0","0","0",4,2,1727,0,"http://www.ptt.cc/bbs/Gossiping/M.1482772758.A.43F.html"
"1634",708,"news","1",0,1,"0","0","0","0",4,0,124,0.0256410256410256,"http://www.ptt.cc/bbs/Gossiping/M.1477112775.A.132.html"
